scaffold	name1	name2	coverage_overlap	compared_bases_count	percent_genome_compared	length	consensus_SNPs	population_SNPs	conANI	popANI
TOBG_MED-746.fna_147092	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8537043559938946	7271	0.8363239015412929	8694	4	0	0.9994498693439692	1.0
TOBG_MED-630.fna_2397	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9951731451347496	27215	0.992994490458642	27407	42	0	0.9984567334190704	1.0
TOBG_MED-806.fna_97475	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.7877888057273024	19367	0.769264378773435	25176	137	0	0.9929261114266535	1.0
TOBG_MED-746.fna_106027	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.7946696104715345	20156	0.6947470012408659	29012	15	0	0.9992558047231592	1.0
TOBG_MED-828.fna_109507	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.861415220293725	6452	0.8546827394356868	7549	28	0	0.9956602603843768	1.0
TOBG_NAT-118.fna_MHASMcontig_1637755	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.7804440649017933	18278	0.7792794713280751	23455	16	0	0.999124630703578	1.0
TOBG_NAT-154.fna_128627	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9448953594176523	25961	0.8817675429658312	29442	19	1	0.9992681329686838	0.9999614806825624
TOBG_MED-806.fna_MHASMcontig_963775	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9395625117857817	9965	0.9379706325301204	10624	38	0	0.9961866532865028	1.0
TOBG_MED-1001.fna_36724	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9034734272521396	30719	0.8959633669719419	34286	118	0	0.996158729125297	1.0
TOBG_MED-746.fna_79391	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9894246960066112	159239	0.9892095716131596	160976	35	0	0.9997802045981198	1.0
TOBG_MED-828.fna_108303	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.7733771324050916	20718	0.7573198815659612	27357	56	0	0.9972970363934742	1.0
TOBG_MED-746.fna_93619	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8318257072246082	69336	0.8147016661574977	85106	18	0	0.9997403946002076	1.0
TOBG_NAT-118.fna_MHASMcontig_1640662	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8974152785755313	7812	0.8952555581022232	8726	7	0	0.9991039426523296	1.0
TOBG_MED-806.fna_78674	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9435077321343416	110798	0.9425205223087064	117555	850	0	0.9923283813787253	1.0
TOBG_MED-746.fna_101265	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8140591335046595	31360	0.7802936053744712	40190	20	0	0.9993622448979592	1.0
TOBG_MED-731.fna_104061	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9754352030947776	75645	0.9751459915176672	77573	48	0	0.9993654570692048	1.0
TOBG_MED-713.fna_82205	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.995922843117774	135325	0.9955491797248583	135930	13	0	0.9999039349713652	1.0
TOBG_MED-806.fna_92510	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8126711177289976	16919	0.8108017443810802	20867	131	0	0.99225722560435	1.0
TOBG_NAT-154.fna_130530	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9769928400954654	20468	0.9768063376920876	20954	20	0	0.9990228649599374	1.0
TOBG_MED-746.fna_MHASMcontig_1030372	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.7934555295854349	6450	0.7216379503244573	8938	3	0	0.9995348837209302	1.0
TOBG_MED-630.fna_1530	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9918166939443536	16362	0.9916964664525124	16499	67	0	0.9959051460701626	1.0
TOBG_MED-713.fna_56169	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9952399086062452	188172	0.9847812434582374	191080	5	0	0.9999734285653552	1.0
TOBG_MED-828.fna_81227	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9429480571863936	21040	0.9391180146402428	22404	113	0	0.99462927756654	1.0
TOBG_NAT-154.fna_127506	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9590829040275196	58271	0.9527944013865725	61158	83	0	0.998575620806233	1.0
TOBG_MED-746.fna_83208	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9952012945344976	35671	0.9945630959683266	35866	13	0	0.9996355582966556	1.0
TOBG_MED-828.fna_40086	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8943897121726412	32410	0.8861970906704583	36572	166	0	0.9948781240357916	1.0
TOBG_NAT-118.fna_146850	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.7703195500339947	49852	0.75857451535348	65718	36	0	0.9992778624729198	1.0
TOBG_NAT-154.fna_MHASMcontig_1465020	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.0134747073116854	122	0.012139303482587	10050	0	0	1.0	1.0
TOBG_MED-806.fna_84961	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8257555941312154	69451	0.808142985140623	85939	745	0	0.989273012627608	1.0
TOBG_MED-630.fna_34938	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9967572402996756	8914	0.9967572402996756	8943	12	0	0.9986538030065066	1.0
TOBG_MED-1001.fna_43192	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.7169816307651645	27127	0.711994750656168	38100	49	0	0.9981936815718656	1.0
TOBG_MED-746.fna_81502	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8915794597225603	73270	0.8828349037279803	82994	30	0	0.9995905554797324	1.0
TOBG_MED-828.fna_119641	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.980741152749774	14106	0.9743058433485288	14478	44	0	0.9968807599603006	1.0
TOBG_MED-806.fna_96753	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.881727946316231	56763	0.8714268169117872	65138	478	0	0.9915790215457252	1.0
TOBG_MED-806.fna_99465	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.6679814058318073	37936	0.6558329299495194	57844	404	0	0.9893504850274146	1.0
TOBG_MED-731.fna_82857	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9143369691890688	139654	0.913732751457416	152839	232	0	0.998338751485815	1.0
TOBG_MED-828.fna_46912	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.7685675575809828	12480	0.7221804293733002	17281	55	0	0.9955929487179488	1.0
TOBG_MED-1001.fna_39580	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9941088460819152	10631	0.9936442658192356	10699	65	0	0.9938858056626846	1.0
TOBG_MED-828.fna_36374	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9872352651452964	24053	0.9868302289324692	24374	111	0	0.9953851910364612	1.0
TOBG_MED-746.fna_103341	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8942873410514329	18848	0.8788175502401269	21447	17	0	0.9990980475382004	1.0
TOBG_MED-630.fna_29098	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9858752740808728	19334	0.9855234988276071	19618	48	0	0.9975173269887244	1.0
TOBG_MED-746.fna_97912	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9693369722266816	24152	0.9644211955436648	25043	32	0	0.998675057966214	1.0
TOBG_NAT-154.fna_126306	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9813909078508934	50364	0.9810659186535764	51336	51	0	0.9989873719323328	1.0
TOBG_MED-828.fna_124970	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9863025070562842	23762	0.985770587015142	24105	62	0	0.9973907920208736	1.0
TOBG_MED-828.fna_97903	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9645842348600452	42352	0.9641889584519068	43925	242	0	0.9942859841329807	1.0
TOBG_MED-630.fna_26120	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9986365094642284	12451	0.9985564199214052	12469	10	0	0.9991968516585014	1.0
TOBG_MED-828.fna_109311	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9118260869565218	15729	0.9033944058353914	17411	117	0	0.9925615105855428	1.0
TOBG_NAT-154.fna_130972	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9684351914036264	20188	0.9657481821660926	20904	12	0	0.9994055874777096	1.0
TOBG_MED-806.fna_146347	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.5627344407869556	7351	0.5230167200284597	14055	31	0	0.995782886682084	1.0
TOBG_NAT-118.fna_153153	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.7152156449959834	25820	0.6948331539289558	37160	9	0	0.9996514329976762	1.0
TOBG_NAT-118.fna_153816	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.7862959611746319	19118	0.7856174234641463	24335	30	0	0.9984307982006486	1.0
TOBG_NAT-154.fna_127484	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9761154705309584	17042	0.9616838778849952	17721	29	0	0.9982983217932168	1.0
TOBG_MED-806.fna_104837	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8655872526342843	6736	0.8642545547857327	7794	30	0	0.9955463182897862	1.0
TOBG_MED-828.fna_79480	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9451195912996362	24420	0.930250276179955	26251	133	0	0.9945536445536446	1.0
TOBG_NAT-154.fna_126213	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.0	0	0.0	14504	0	0		
TOBG_MED-828.fna_39475	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.979361409032766	39813	0.9783265757464062	40695	195	0	0.9951021023283853	1.0
TOBG_NAT-154.fna_130845	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9448610213316097	14617	0.9211620872195614	15868	18	0	0.998768557159472	1.0
TOBG_MED-731.fna_MHASMcontig_1035938	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.6709495053321342	5222	0.6481320590790617	8057	2	0	0.9996170049789352	1.0
TOBG_MED-828.fna_48796	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8376730163080718	12225	0.8247874780731346	14822	51	0	0.9958282208588956	1.0
TOBG_NAT-118.fna_152047	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.7693415228146492	50228	0.7669216557494694	65493	101	0	0.9979891693875924	1.0
TOBG_NAT-154.fna_128636	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.869244288224956	7419	0.7201514269073966	10302	3	0	0.9995956328346138	1.0
TOBG_MED-746.fna_83859	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.7283437694750274	24543	0.7124444831490029	34449	41	0	0.9983294625758872	1.0
TOBG_MED-828.fna_50216	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9450699419993176	41550	0.9372673749746228	44331	117	0	0.9971841155234658	1.0
TOBG_NAT-154.fna_127243	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9780972731918056	42111	0.964234195040414	43673	45	0	0.99893139559735	1.0
TOBG_NAT-154.fna_131664	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9760653170786264	8727	0.9400043084877208	9284	26	0	0.9970207402314656	1.0
TOBG_MED-630.fna_10214	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9975823373779764	21869	0.9969456601021152	21936	50	0	0.9977136586035028	1.0
TOBG_MED-828.fna_152618	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.911384147004458	8382	0.9048904242685956	9263	49	0	0.9941541398234311	1.0
TOBG_MED-828.fna_99144	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8853752252711755	26038	0.8835425856803529	29470	164	0	0.9937015131730548	1.0
TOBG_NAT-154.fna_127312	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9837617986298696	95782	0.976898834232562	98047	86	0	0.9991021277484288	1.0
TOBG_NAT-154.fna_130059	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.971202393567288	15581	0.9223892967085012	16892	9	0	0.9994223734035044	1.0
TOBG_MED-806.fna_150260	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.6767812991683524	6022	0.66674047829938	9032	29	0	0.9951843241448024	1.0
TOBG_NAT-154.fna_126688	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9762401900784794	13559	0.967394406392694	14016	3	0	0.9997787447451876	1.0
TOBG_NAT-118.fna_147345	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8719905912738677	75626	0.8715082511293445	86776	70	0	0.9990743924047284	1.0
TOBG_NAT-118.fna_155636	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.0	0	0.0	33783	0	0		
TOBG_MED-630.fna_26596	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9963670826093824	12616	0.996288399273474	12663	16	0	0.9987317691819912	1.0
TOBG_MED-806.fna_150703	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8692400115072851	51366	0.8583173197426686	59845	453	0	0.9911809368064478	1.0
TOBG_MED-1001.fna_42474	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.854884664686192	140720	0.845703571042225	166394	264	0	0.9981239340534396	1.0
TOBG_MED-746.fna_89430	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9099194006889402	54415	0.8878428429245052	61289	22	0	0.999595699715152	1.0
TOBG_MED-731.fna_80179	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8698104787123263	146176	0.8680491223069432	168396	132	0	0.9990969789842382	1.0
TOBG_MED-806.fna_MHASMcontig_966417	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.7849485420240138	7322	0.7796826749015014	9391	69	0	0.9905763452608576	1.0
TOBG_MED-806.fna_85735	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9425966570994428	33498	0.9358028830036876	35796	292	0	0.991283061675324	1.0
TOBG_MED-630.fna_10986	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9949497462434072	39993	0.9926284437825764	40290	49	0	0.9987747855874778	1.0
TOBG_NAT-154.fna_125642	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9818501952668648	117661	0.9797571861572796	120092	53	0	0.9995495533779248	1.0
TOBG_MED-630.fna_31003	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9845566860465116	10838	0.9728031595009424	11141	6	0	0.9994463923233068	1.0
TOBG_MED-828.fna_108090	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9552428763345824	13510	0.9528847510227112	14178	67	0	0.995040710584752	1.0
TOBG_MED-806.fna_101226	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8950641274776525	13818	0.8943689320388349	15450	87	0	0.9937038645245332	1.0
TOBG_MED-1001.fna_52017	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8670630816959669	33538	0.8532105423832299	39308	88	0	0.9973761106804222	1.0
TOBG_MED-806.fna_107042	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9300403966213736	20260	0.9295710025235144	21795	201	0	0.9900789733464956	1.0
TOBG_MED-731.fna_103766	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9870410367170628	58496	0.9863253916063872	59307	130	0	0.997777625820569	1.0
TOBG_NAT-154.fna_131027	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.959922150940676	13317	0.8431149097815764	15795	5	0	0.9996245400615754	1.0
TOBG_NAT-154.fna_128724	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9134554643082754	11568	0.8992537313432836	12864	16	0	0.9986168741355465	1.0
TOBG_NAT-118.fna_MHASMcontig_1629064	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.6979716151720673	22229	0.697752526837843	31858	24	0	0.9989203292995636	1.0
TOBG_MED-630.fna_5361	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9919686394492782	51875	0.9906993621328444	52362	60	0	0.998843373493976	1.0
TOBG_MED-746.fna_83588	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9845641926240872	31956	0.984503527527034	32459	17	0	0.9994680185254724	1.0
TOBG_NAT-118.fna_153136	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.7908026593641105	105981	0.787599768136621	134562	89	0	0.9991602268331116	1.0
TOBG_NAT-154.fna_MHASMcontig_1186370	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.7743600659890373	14551	0.7500902108356101	19399	14	0	0.9990378668132774	1.0
TOBG_NAT-154.fna_129999	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8945673480817699	12778	0.8651906019364886	14769	33	0	0.9974174362185004	1.0
TOBG_MED-746.fna_93559	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.935956917978459	22594	0.932364956876986	24233	21	0	0.9990705497034612	1.0
TOBG_NAT-154.fna_28084	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.977064725989635	8861	0.9726673984632273	9110	4	0	0.9995485836813	1.0
TOBG_MED-713.fna_80801	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9997869650650738	356673	0.9995992332182412	356816	27	0	0.9999243004096188	1.0
TOBG_NAT-154.fna_126573	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9715756198239152	37189	0.9714233471775984	38283	31	0	0.9991664201780096	1.0
TOBG_MED-806.fna_91091	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9138916947730658	106759	0.9063887591798616	117785	854	2	0.9920006744162084	0.9999812662164314
TOBG_MED-806.fna_84822	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.698039813896728	18304	0.5953875679016362	30743	190	0	0.9896197552447552	1.0
TOBG_MED-828.fna_109692	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9923889025288484	24252	0.9918207099623751	24452	55	0	0.997732145802408	1.0
TOBG_MED-828.fna_82187	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9294313524590164	36285	0.9244821524115264	39249	139	0	0.9961692159294474	1.0
TOBG_MED-1001.fna_63886	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9373754123520384	53137	0.9264418718181184	57356	50	0	0.9990590360765568	1.0
TOBG_MED-806.fna_89263	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.7631009429587262	9873	0.7446262915755336	13259	94	0	0.9904790843715184	1.0
TOBG_MED-806.fna_142966	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9249672598413066	12007	0.9226217919163976	13014	71	0	0.9940867827100858	1.0
TOBG_MED-630.fna_12392	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9978380294169767	28154	0.9977319441491248	28218	39	0	0.998614761667969	1.0
TOBG_MED-806.fna_79976	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9532933210218528	74334	0.949191066617292	78313	771	0	0.9896278957139398	1.0
TOBG_NAT-154.fna_126146	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9904912836767036	21875	0.9896846581911958	22103	37	0	0.9983085714285714	1.0
TOBG_MED-828.fna_108921	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8121760075401881	46532	0.7958949799025058	58465	242	0	0.9947992779162728	1.0
TOBG_MED-828.fna_42090	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9695027326091356	57476	0.9652693806260916	59544	254	1	0.9955807641450344	0.9999826014336418
TOBG_MED-828.fna_109241	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.951792682663907	44147	0.9496633467421	46487	120	0	0.9972818085034092	1.0
TOBG_MED-746.fna_89418	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9925865520053376	93723	0.9924919518807184	94432	28	0	0.9997012472925536	1.0
TOBG_NAT-154.fna_131079	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.981271810779372	25307	0.9811196402264092	25794	20	0	0.999209704824752	1.0
TOBG_MED-630.fna_25050	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.997614095191484	16307	0.997553067841194	16347	3	0	0.9998160299257988	1.0
TOBG_MED-828.fna_112862	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9850399951151004	16132	0.978230549996968	16491	27	0	0.9983263079593356	1.0
TOBG_MED-806.fna_81451	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.4210737715892355	3145	0.4121347136679334	7631	12	0	0.9961844197138314	1.0
TOBG_MED-1001.fna_49582	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8327087393194423	11110	0.8312135268591949	13366	45	0	0.995949594959496	1.0
TOBG_MED-806.fna_151438	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.7276313057919868	7010	0.700929907009299	10001	100	1	0.985734664764622	0.9998573466476464
TOBG_MED-1001.fna_40412	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8347524440239672	121762	0.8227829283455416	147988	103	0	0.9991540874821372	1.0
TOBG_MED-746.fna_106967	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9642644431209052	12952	0.9601186063750926	13490	10	0	0.9992279184681904	1.0
TOBG_MED-806.fna_92285	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9190635377707168	83303	0.9031701975410368	92234	776	0	0.990684609197748	1.0
TOBG_MED-828.fna_108795	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.975697176326602	33483	0.9754129402511142	34327	148	0	0.9955798464892632	1.0
TOBG_NAT-154.fna_131729	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9660391757822436	15190	0.9355176448851388	16237	28	0	0.9981566820276496	1.0
TOBG_MED-630.fna_11673	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9787531961524412	16077	0.9756645223934944	16478	52	0	0.9967655657149964	1.0
TOBG_MED-828.fna_109446	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9810909970568076	24334	0.9803795173441844	24821	106	0	0.995643954960138	1.0
TOBG_NAT-154.fna_129173	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9830350118017308	39982	0.9824311374302774	40697	77	0	0.998074133360012	1.0
TOBG_MED-1001.fna_43015	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8851766049253944	80621	0.8733534101741919	92312	318	1	0.9960556182632316	0.9999875962838466
TOBG_NAT-154.fna_127102	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.0	0	0.0	9443	0	0		
TOBG_NAT-154.fna_MHASMcontig_1151287	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9812317707232532	23213	0.98061000337952	23672	17	0	0.999267651746866	1.0
TOBG_MED-828.fna_109640	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9722500951524168	28099	0.9705709647335152	28951	139	0	0.9950532047403822	1.0
TOBG_MED-828.fna_56046	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8953297348040367	11445	0.8946998123827392	12792	47	0	0.9958934032328528	1.0
TOBG_MED-630.fna_3932	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.973044977276289	18627	0.953080229226361	19544	36	0	0.998067321629892	1.0
TOBG_MED-806.fna_144461	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8124196578661129	8216	0.7879543492855088	10427	55	0	0.9933057448880234	1.0
TOBG_NAT-154.fna_133297	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8942417331812998	12548	0.8800056104916193	14259	9	0	0.9992827542237808	1.0
TOBG_MED-746.fna_153423	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9237113402061856	7616	0.9175903614457832	8300	5	0	0.999343487394958	1.0
TOBG_MED-806.fna_100725	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.685436684738848	12769	0.6820682655841034	18721	143	0	0.9888010024277548	1.0
TOBG_MED-806.fna_79596	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.7344456863058172	27599	0.7304221251819505	37785	319	2	0.9884416102032684	0.99992753360629
TOBG_MED-746.fna_MHASMcontig_1007788	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.7297184740962852	8761	0.7027352209833961	12467	2	0	0.9997717155575848	1.0
TOBG_MED-806.fna_97877	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.8914934345300064	26546	0.883658999367531	30041	271	0	0.9897913056581028	1.0
TOBG_MED-630.fna_2859	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.981413612565445	11247	0.97740505779091	11507	42	0	0.9962656708455588	1.0
TOBG_MED-828.fna_108460	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9246638666561006	35005	0.9147807453091518	38266	143	0	0.9959148693043852	1.0
TOBG_MED-630.fna_274	ERR599073.OGdb2.sorted.bam	ERR599092.OGdb2.sorted.bam	0.9850330305532616	9543	0.969718524540189	9841	24	0	0.9974850675888084	1.0
TOBG_MED-828.fna_107012	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8835382265221503	24292	0.8337165802930981	29137	137	2	0.9943602832208136	0.9999176683681872
