scaffold	length	coverage	breadth	nucl_diversity	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_median	nucl_diversity_rarefied	nucl_diversity_rarefied_median	breadth_rarefied	conANI_reference	popANI_reference	SNS_count	SNV_count	divergent_site_count	population_divergent_sites	consensus_divergent_sites
TOBG_MED-955.fna_36383	8397	2.6265332856972727	0.7572942717637251	0.0207011238571184	2	2.8924760285600515	0.0315670176770874	0.209360485887817	0.901650605551244	0.0			0.0	0.969283276450512	0.9926052332195676	13	66	79	13	54
TOBG_MED-955.fna_37335	11538	2.451378055122205	0.8666146645865834	0.0071858310830051	2	1.7617009237228174	0.0164015818558771	0.110764430577223	0.8852003475652257	0.0			0.0	0.9960876369327074	0.9992175273865416	2	12	14	1	5
TOBG_MED-955.fna_37629	82817	1.9941316396392048	0.8233575232138329	0.0126295670675449	2	1.5385266019528028	0.0053462330293208	0.0629460134996438	0.8280958522106293	0.0			0.0	0.9929023594859008	0.9976980625359678	23	84	107	12	37
TOBG_MED-955.fna_40642	80383	2.228008409738377	0.8615752086884043	0.0163396329626234	2	1.7377374110272894	0.0061292134662986	0.0975703817971461	0.8601704958180685	0.0			0.0	0.9849547367078924	0.9947724085171492	57	184	241	41	118
TOBG_MED-955.fna_41659	21026	1.5312470274897745	0.781318367735185	0.009342638630941	1	1.3035809343127789	0.0089902133400881	0.0275373347284314	0.7413012768063834	0.0			0.0	0.9861830742659758	0.9948186528497408	4	8	12	3	8
TOBG_MED-955.fna_42287	54221	2.1460319802290626	0.8633001973405138	0.010993636258075	2	1.5876993857669846	0.0068184949022977	0.0812231423249294	0.8496735834035469	0.0			0.0	0.9936421435059036	0.996821071752952	21	58	79	14	28
TOBG_MED-955.fna_43072	20877	1.9252766202040523	0.8244958566843895	0.0145695281089672	2	1.4658938347495802	0.0101456265933117	0.0562341332566939	0.8173199936016036	0.0			0.0	0.9982964224872232	0.9982964224872232	3	21	24	2	2
TOBG_MED-955.fna_43889	37589	2.3379180079278514	0.8690840405437761	0.0170655335084082	2	1.8196050106925292	0.0093853941279258	0.1142355476336162	0.8731032608742182	0.0			0.0	0.9869585468095016	0.9948765719608756	24	91	115	22	56
TOBG_MED-955.fna_44788	10473	1.891530602501671	0.8774945096915879	0.0098229927720183	2	1.335126459369142	0.0130469075804525	0.0368566790795378	0.8117946306109283	0.0			0.0	1.0	1.0	0	1	1	0	0
TOBG_MED-955.fna_45237	15412	1.9582143784064363	0.8362315079159097	0.0159266548808101	2	1.5466844150343693	0.0124590893168936	0.0622242408512847	0.8225565471175823	0.0			0.0	0.9874869655891554	0.9958289885297184	4	19	23	4	12
TOBG_MED-955.fna_45269	31877	2.036452614737899	0.8044671706873294	0.0113266924519679	2	1.5877432518715813	0.0088930015196136	0.0714308121843335	0.8344012621623864	0.0			0.0	0.997364953886693	0.999560825647782	6	23	29	1	6
TOBG_MED-955.fna_45970	11389	2.416191061550619	0.8907717973483186	0.0145919702883819	2	1.896877257098308	0.0177752411064001	0.1239792782509438	0.881577519722865	0.0			0.0	0.9773371104815864	0.9886685552407932	17	29	46	16	32
TOBG_MED-955.fna_47450	8775	3.618119658119658	0.9531623931623932	0.021504459787259	3	2.114212359298812	0.0225709475869502	0.309059829059829	0.9590252664910032	0.0			0.0	0.9918879056047196	0.9988938053097344	13	58	71	3	22
TOBG_MED-955.fna_48804	12474	1.7893217893217894	0.7572550905884239	0.0142809312480191	1	1.5645569715106529	0.0140089608284323	0.0615680615680615	0.7940189572620586	0.0			0.0	0.9934895833333334	1.0	0	11	11	0	5
TOBG_MED-955.fna_50029	33851	2.0295707660039586	0.8605654190422735	0.0115954298925674	2	1.4296021685907163	0.0077702655615034	0.0564532805530117	0.833391909229754	0.0			0.0	0.9973835688121402	0.998953427524856	6	25	31	2	5
TOBG_MED-955.fna_50558	27972	1.7412054912054913	0.8158515658515658	0.0138596365400288	2	1.3829463589499913	0.0082689685207159	0.0363935363935363	0.7850789330512831	0.0			0.0	0.9901768172888016	0.9960707269155208	5	22	27	4	10
TOBG_MED-955.fna_51848	37958	2.375862795721587	0.8553928025712629	0.01179746662291	2	1.6990539971734673	0.0087208986899459	0.1143895884925444	0.8772845291752406	0.0			0.0	0.9960847535697837	0.9990787655458314	6	56	62	4	17
TOBG_MED-955.fna_52029	12607	1.809550249861188	0.814230189577219	0.012574237848805	2	1.4380116069096185	0.0128077764905909	0.0448163718569048	0.797665471689893	0.0			0.0	0.9964601769911504	0.9982300884955752	1	8	9	1	2
TOBG_MED-955.fna_53785	26964	2.12572318647085	0.8647085002225189	0.01596473111349	2	1.6257299935983047	0.0099006637794425	0.0779928793947485	0.8469535139973081	0.0			0.0	0.9862101759391344	0.9995244888254874	6	46	52	1	29
TOBG_MED-955.fna_53847	27631	2.377112663312946	0.8608808946473164	0.0130344143718024	2	1.88986395194929	0.0113694668236964	0.1062212732076291	0.8774198873220562	0.0			0.0	0.9945485519591142	0.9986371379897784	4	46	50	4	16
TOBG_MED-955.fna_6039	87478	2.532533894236265	0.905816319531768	0.0121557720725727	2	1.6971582168833794	0.005738196164276	0.1292553556322732	0.8931391147849892	0.0			0.0	0.9943397895109224	0.9984965065888388	48	145	193	17	64
TOBG_MED-955.fna_7396	144675	2.3136340072576465	0.8887506480041473	0.0113964606997072	2	1.6026284288350208	0.0042134476053062	0.0930015552099533	0.8703528602303906	0.0			0.0	0.9956150130063174	0.9985878855444072	52	139	191	19	59
TOBG_MED-955.fna_7861	7826	2.3447482749808333	0.8280092001022233	0.0197647738207072	2	1.971100596423032	0.0222826385839836	0.1220291336570406	0.8738662878038886	0.0			0.0	0.993717277486911	0.998952879581152	5	26	31	1	6
TOBG_MED-955.fna_80058	83641	2.092299231238268	0.8695017993567747	0.010331568299113	2	1.4685011465431856	0.0050777028001753	0.0663550172762162	0.8423692838600159	0.0			0.0	0.9990990990990992	0.9994594594594596	44	40	84	3	5
TOBG_MED-955.fna_81617	46635	2.055473356920768	0.8490833065294306	0.0072445384135517	2	1.5632992634917189	0.0072392035653056	0.0742146456524069	0.8371593191341961	0.0			0.0	0.9976885293267842	0.998844264663392	4	24	28	4	8
TOBG_MED-955.fna_81641	14057	1.2277157288183822	0.643095966422423	0.0220838734148077	1	1.2425800822764692	0.0104807777979098	0.0182827061250622	0.6617848300467855	0.0			0.0	1.0	1.0	0	0	0	0	0
TOBG_MED-955.fna_82391	40207	2.038600243738653	0.8366702315517198	0.0163896933246866	2	1.6884899744608322	0.0084207941732151	0.0682219514014972	0.8347149988177069	0.0			0.0	0.983959168793292	0.994531534815895	15	59	74	15	44
TOBG_MED-955.fna_82471	7541	2.014189099588914	0.835565574857446	0.0162485614040781	2	1.6209362299453347	0.0186672462466644	0.0783715687574592	0.83111359924141	0.0			0.0	0.9983079526226736	1.0	0	12	12	0	1
TOBG_MED-955.fna_82630	12877	2.4622194610545933	0.8853770288110585	0.0154486041074219	2	1.899773139074501	0.0167421511657307	0.1427351091092645	0.8862940767449061	0.0			0.0	0.9896626768226332	0.9967355821545156	8	26	34	6	19
TOBG_MED-955.fna_83447	12692	3.993460447526001	0.902064292467696	0.0074361791624605	3	3.1333989837541907	0.0278142770474819	0.3787425149700599	0.9705842659248004	0.0			0.0	0.9954233409610984	0.9972956105679218	27	39	66	13	22
TOBG_MED-955.fna_84916	24544	1.8236228813559323	0.7985250977835724	0.0150957588820752	2	1.4928319529636789	0.009528994988943	0.0514178617992177	0.8001641509599113	0.0			0.0	0.9984152139461172	1.0	4	24	28	0	2
TOBG_MED-955.fna_85329	100268	1.8832728288187657	0.8483364582917781	0.0112663025785636	2	1.4304804217220088	0.0045175493727865	0.0567578888578609	0.8104172942740266	0.0			0.0	0.9959585310138817	0.9982428395712528	20	54	74	10	23
TOBG_MED-955.fna_87316	19854	1.3869245492092273	0.6793593230583258	0.0189261741310585	1	1.4059560022614108	0.0099783482931541	0.0329908330814949	0.7061407526971564	0.0			0.0	0.9954198473282444	1.0	0	15	15	0	3
TOBG_MED-955.fna_87334	19700	1.908223350253807	0.8228426395939086	0.0134574235240115	2	1.5890179551502217	0.011321571521405	0.0641624365482233	0.8145483760494434	0.0			0.0	0.9968354430379748	0.9984177215189872	5	18	23	2	4
TOBG_MED-955.fna_88436	40279	2.0565555252116487	0.8639241291988381	0.0090314304245503	2	1.4645539789632371	0.0072974551463993	0.0619181211052905	0.8373148479760182	0.0			0.0	0.9971932638331996	0.9983961507618284	7	24	31	4	7
TOBG_MED-955.fna_88623	35654	1.9209064901553825	0.8406630392101868	0.0149075893237055	2	1.5260399035173815	0.0080819814684229	0.0701744544791608	0.8166137016042976	0.0			0.0	0.9992006394884092	0.9996003197442046	2	31	33	1	2
TOBG_MED-955.fna_89071	28994	3.010174518865972	0.9370559426088156	0.0189907455906217	3	2.013286200639595	0.0118238507494482	0.1869352279782024	0.9299106274210562	0.0			0.0	0.9804428044280444	0.996309963099631	20	162	182	20	106
TOBG_MED-955.fna_89963	36629	2.0359005159846024	0.8242376259248136	0.0120699035435749	2	1.5664570634457926	0.0081848720109494	0.0735755821889759	0.8343205125666697	0.0			0.0	0.9944341372912802	0.9985157699443412	10	29	39	4	15
TOBG_MED-955.fna_93623	10891	2.007988247176568	0.8574970158846754	0.008791314806915	2	1.6370824735217455	0.0156876040420333	0.0950325957212377	0.8301863504438252	0.0			0.0	0.9980676328502416	0.9980676328502416	5	4	9	2	2
TOBG_MED-955.fna_95113	15218	1.7757918254698384	0.7798002365619661	0.054242713638125	1	1.7914129387968984	0.014522158963416	0.0721513996582993	0.7915433518470256	0.0			0.0	0.9754098360655736	0.994535519125683	5	68	73	6	27
TOBG_MED-955.fna_95991	8833	1.334427714253368	0.7014604324691498	0.0303597923807034	1	1.433617365005962	0.0152547018071309	0.0451715159062606	0.6921983422180906	0.0			0.0	0.9774436090225564	0.9899749373433584	4	17	21	4	9
TOBG_MED-955.fna_96657	18886	2.3832997987927564	0.8950545377528328	0.0108516933947213	2	1.6632189883428847	0.012102941662488	0.0993857884146987	0.8780877459765075	0.0			0.0	0.9914757591901971	0.996803409696324	10	19	29	6	16
TOBG_MED-955.fna_96926	29064	1.9852050646848332	0.8482314891274428	0.0107391168981348	2	1.4345962057894597	0.0084151034043092	0.0511285439031103	0.8267355211012104	0.0			0.0	0.9892328398384926	0.9986541049798116	5	19	24	2	16
TOBG_MED-955.fna_97300	11960	1.5474916387959867	0.679180602006689	0.0153114868589668	1	1.636361101533633	0.0149634492233894	0.0505852842809364	0.7449855623157484	0.0			0.0	0.9983471074380166	1.0	0	10	10	0	1
TOBG_MED-955.fna_97502	17823	1.9585928294899848	0.7777029680749593	0.0162240971668132	2	1.6047019209063866	0.0120203234152084	0.0676092689221792	0.8226158338990018	0.0			0.0	0.995850622406639	0.9991701244813278	10	13	23	1	5
TOBG_MED-955.fna_99691	8043	2.173442745244312	0.8832525177172696	0.0255424707480098	2	1.6444893026606269	0.018337875436488	0.1143851796593311	0.8532683607655367	0.0			0.0	0.9652173913043478	0.9771739130434782	20	32	52	21	32
TOBG_MED-955.fna_MHASMcontig_428274	9509	1.7137448732779472	0.8139657166894521	0.0166993461111012	2	1.3569409073519267	0.0139160617986147	0.0429067199495215	0.7798038905497036	0.0			0.0	0.9852941176470588	0.9926470588235294	3	7	10	3	6
TOBG_MED-955.fna_MHASMcontig_463919	7835	1.4561582641991069	0.6483726866624122	0.0285914553875936	1	1.5394282151432457	0.0173927261329516	0.0447989789406509	0.7235672613003116	0.0			0.0	0.9829059829059827	0.9886039886039886	4	10	14	4	6
TOBG_MED-955.fna_MHASMcontig_515914	12328	1.76289746917586	0.8041044776119403	0.007877189285901	1	1.434881952830776	0.0129237180690683	0.0437216093445814	0.7891563605090516	0.0			0.0	1.0	1.0	0	1	1	0	0
TOBG_MED-965.fna_102069	16177	1.5905297644804353	0.7014897694257279	0.0188625348826586	1	1.5844813094390149	0.0124580925100403	0.0583544538542375	0.7544949549940301	0.0			0.0	0.9830508474576272	0.9925847457627118	9	14	23	7	16
TOBG_MED-965.fna_104393	12015	1.8862255513940904	0.8875572201414899	0.018846010890874	2	1.2910096094910484	0.0117783826974556	0.0366208905534748	0.8109109407378011	0.0			0.0	1.0	1.0	0	7	7	0	0
TOBG_MED-965.fna_108231	10683	1.124403257511935	0.631096134044744	0.0266666660706201	1	1.101668255391539	0.0106591984678454	0.0022465599550688	0.6294800821764095	0.0			0.0	1.0	1.0	0	0	0	0	0
TOBG_MED-965.fna_110084	8076	2.290490341753343	0.8067112431896979	0.0133898990082018	2	1.6920739118346084	0.0188299021899841	0.1021545319465081	0.8676761526158777	0.0			0.0	0.9842424242424244	0.993939393939394	7	13	20	5	13
TOBG_MED-965.fna_110434	10621	1.9287261086526688	0.8740231616608606	0.0138942823537344	2	1.3053324565674265	0.0126665656484536	0.0387910742867903	0.8178755717757207	0.0			0.0	0.9927184466019418	0.9951456310679612	1	3	4	2	3
TOBG_MED-965.fna_130021	8197	1.2996218128583628	0.6460900329388801	0.0099520383121298	1	1.3663968082521067	0.015093010146934	0.0339148468952055	0.6825916173121738	0.0			0.0	0.9928057553956836	0.9964028776978416	3	4	7	1	2
TOBG_MED-965.fna_130894	9928	1.6595487510072522	0.7149476228847703	0.0203525571350279	1	1.7707920687095946	0.0177729106348184	0.072119258662369	0.7690101588514748	0.0			0.0	0.994413407821229	0.9986033519553073	1	19	20	1	4
TOBG_MED-965.fna_133876	12700	1.1313385826771654	0.6737795275590551		1	1.0179076595998318	0.0090328255073565	0.0	0.631742172713182				0.0	0.0	0.0	0	0	0	0	0
TOBG_MED-965.fna_35887	19277	4.237173834102816	0.9690823260880842	0.0088615835897893	4	2.268161772662838	0.0163367464143817	0.4305649219276858	0.9762797103926912	0.0			0.0	0.996144578313253	0.9996385542168674	3	90	93	3	32
TOBG_MED-965.fna_36118	39005	1.6255095500576848	0.7648250224330214	0.0128576637452427	1	1.343892049317106	0.0068047129665788	0.0322266376105627	0.7619619948847778	0.0			0.0	0.9976133651551312	1.0	1	13	14	0	3
TOBG_MED-965.fna_36574	27696	1.7640092432120162	0.7852036395147314	0.0118573388935606	2	1.4364996885487045	0.0086318692125288	0.043869150779896	0.7893632434017716	0.0			0.0	1.0	1.0	0	17	17	0	0
TOBG_MED-965.fna_37270	43209	2.021777870351084	0.8544979055289408	0.0087344468577318	2	1.4692297624563802	0.0070681805595967	0.0603346525029507	0.8322415043192415	0.0			0.0	0.996547756041427	0.9992328346758726	5	16	21	2	9
TOBG_MED-965.fna_37859	13036	1.3385240871432955	0.7412549861920834	0.0111627911412438	1	1.099355902371712	0.0096290356519068	0.0032985578398281	0.6933096796322025	0.0			0.0	1.0	1.0	0	1	1	0	0
TOBG_MED-965.fna_37878	38464	1.564995840266223	0.7718905990016639	0.0156443760910004	1	1.3213173479874218	0.0067372949336488	0.0338238352745424	0.7488968145594644	0.0			0.0	0.9907763259031516	0.9930822444273636	12	13	25	9	12
TOBG_MED-965.fna_38906	19425	1.7607722007722009	0.73997425997426	0.0199752449552014	1	1.5758686749436466	0.0113070858089415	0.0701673101673101	0.7887603173114877	0.0			0.0	0.9948642699926632	1.0	0	33	33	0	7
TOBG_MED-965.fna_38945	12330	1.9806974858069748	0.8326845093268451	0.0112296425633959	2	1.570805373566009	0.0141468077605143	0.0788321167883211	0.82604452093809	0.0			0.0	0.9948559670781894	0.9969135802469136	3	12	15	3	5
TOBG_MED-965.fna_39446	12535	1.3057040287195851	0.6863980853609892	0.0305149051232066	1	1.194808012875022	0.0106721834341648	0.0098125249301954	0.6842917203246666	0.0			0.0	0.991869918699187	1.0	0	1	1	0	1
TOBG_MED-965.fna_39748	20120	1.7731113320079523	0.7993041749502983	0.0167809691914595	2	1.4660039753006238	0.0103355109789523	0.0522365805168986	0.7910493765079012	0.0			0.0	1.0	1.0	3	16	19	0	0
TOBG_MED-965.fna_39861	44208	1.6215164676076728	0.760043431053203	0.0153082272953749	1	1.4212754241676755	0.0067597825353979	0.0409428157799493	0.7611212172592239	0.0			0.0	0.9977900552486187	1.0	8	29	37	0	4
TOBG_MED-965.fna_40495	9515	1.0347871781397793	0.6149238045191803		1	1.0640786226545025	0.0109091809330706	0.0	0.5989692126935571				0.0	0.0	0.0	0	0	0	0	0
TOBG_MED-965.fna_40807	20927	1.755770057820041	0.7942371099536484	0.0085205313196217	1	1.4824234349468703	0.010247765088495	0.0527548143546614	0.7878252308311463	0.0			0.0	1.0	1.0	0	7	7	0	0
TOBG_MED-965.fna_41977	40062	1.8726473965353705	0.8084469072936947	0.007678850326118	2	1.4639106776017763	0.0073139786039001	0.0532674354750137	0.8086302103309329	0.0			0.0	0.9976569821930646	1.0	5	12	17	0	5
TOBG_MED-965.fna_42139	21370	1.082264857276556	0.5761347683668695	0.0109632368889842	1	1.2840291489866007	0.0087838069702493	0.0253158633598502	0.6154340060391386	0.0			0.0	0.9926062846580408	0.9963031423290204	2	4	6	2	4
TOBG_MED-965.fna_42799	115186	1.8216883996319	0.8268626395568905	0.0119457772230614	2	1.3730511814910256	0.0040456542364742	0.0394752834545864	0.7998225101781453	0.0			0.0	0.9951616450406862	0.99868044864746	13	54	67	6	22
TOBG_MED-965.fna_43247	12682	1.7436524207538244	0.8150134048257373	0.0155462132843208	2	1.3563129312133873	0.012044344004075	0.0442359249329758	0.7855427985422294	0.0			0.0	0.9928698752228164	0.9964349376114082	2	5	7	2	4
TOBG_MED-965.fna_43370	35517	1.9176450713742716	0.8291522369569502	0.0101324912907347	2	1.447411451817729	0.0076803317690146	0.0507081116085254	0.8160848185482321	0.0			0.0	0.9938922820655192	0.9955580233203776	10	16	26	8	11
TOBG_MED-965.fna_44114	25028	1.7909940866229823	0.7763305098289915	0.0070721395073398	2	1.502058813869494	0.0094947282930231	0.0495445101486335	0.7943228923471745	0.0			0.0	0.9975806451612904	0.9983870967741936	5	6	11	2	3
TOBG_MED-965.fna_44489	8912	1.7035457809694794	0.7039946140035906	0.0094303918976179	1	1.77596055739	0.0188135215147508	0.0956014362657091	0.7778118924522186	0.0			0.0	0.9988262910798122	1.0	4	7	11	0	1
TOBG_MED-965.fna_46400	78673	2.093208597612904	0.8528465928590495	0.0141613729354844	2	1.6270543796814507	0.0058008545048187	0.0801291421453357	0.8424958058728373	0.0			0.0	0.9961928934010152	0.9985723350253808	19	96	115	9	24
TOBG_MED-965.fna_46707	13456	2.0596759809750296	0.8414833531510107	0.0231016044160152	2	1.6580228730175124	0.0142938317716041	0.087321640903686	0.8377624875454633	0.0			0.0	0.985531914893617	0.9948936170212764	10	29	39	6	17
TOBG_MED-965.fna_46795	58891	2.006962014569289	0.8363417160516887	0.0082738826772794	2	1.539940732279348	0.0063457539576824	0.0637448846173439	0.8300324017903141	0.0			0.0	0.9960042621204048	0.9994672349493872	2	27	29	2	15
TOBG_MED-965.fna_47246	36976	1.8035212029424488	0.8310255300735613	0.0141443692857541	2	1.4227130557011212	0.0073988330108135	0.041729770662051	0.7965854414963318	0.0			0.0	0.9967595593000648	0.9993519118600128	3	25	28	1	5
TOBG_MED-965.fna_49140	42669	2.0456771895286976	0.8381026037638567	0.0143139651291189	2	1.5737807482399295	0.0076189142410388	0.0700977290304436	0.8357446349713382	0.0			0.0	0.99197592778335	0.9986626546305584	12	47	59	4	24
TOBG_MED-965.fna_49450	36704	1.620722537053182	0.7932650392327811	0.0129215550101815	1	1.2837539293027942	0.0067008670920902	0.0263186573670444	0.7609536948018578	0.0			0.0	0.9979296066252588	0.9989648033126294	2	7	9	1	2
TOBG_MED-965.fna_49535	43027	1.443163594952007	0.7213842471006577	0.0051896075111123	1	1.3093356104888498	0.006312268927716	0.0233574267320519	0.7203771237915637	0.0			0.0	0.9980099502487564	0.9980099502487564	5	3	8	2	2
TOBG_MED-965.fna_49863	38229	1.5748515524863325	0.7706453216144812	0.0104797113792582	1	1.363522018879047	0.0069738301677441	0.0340840723011326	0.7510725824628736	0.0			0.0	0.9969301611665388	1.0	0	15	15	0	4
TOBG_MED-965.fna_50511	42105	1.904168151050944	0.8520365752285952	0.00823089789169	2	1.3817161417046744	0.0067337525450949	0.0520365752285951	0.8138831315119469	0.0			0.0	0.9977179370150616	0.9995435874030124	5	8	13	1	5
TOBG_MED-828.fna_39475	40695	8.778695171396977	0.9979112913134291	0.0182361461146802	9	3.420768470490776	0.0169573697625506	0.9060818282344268	0.999569940865373	0.0			0.0	0.9932742114826568	0.9988880752854392	78	1090	1168	41	248
TOBG_MED-828.fna_40086	36572	8.24674614459149	0.9795745378978452	0.0194975206212415	8	3.77162133520916	0.0197223956012039	0.8411626380837799	0.9993121067181652	0.0			0.0	0.9934336703182396	0.9990898156876769	59	1004	1063	28	202
TOBG_MED-828.fna_41854	28286	8.873965919536166	0.9992575832567347	0.0197769868760411	9	3.2919615483569014	0.0195738683165043	0.9202078766881142	0.9996046392453466	0.0			0.0	0.9937377540435668	0.9986169272734258	56	759	815	36	163
TOBG_MED-828.fna_42090	59544	8.373035066505441	0.9939204621792288	0.0207568398161313	8	3.36340262910123	0.0137836267170309	0.8809283890904205	0.9993846934528696	0.0			0.0	0.9939375452777672	0.9983223395737216	135	1670	1805	88	318
TOBG_MED-828.fna_42098	40588	8.336528037843697	0.9953680890903716	0.0170517813492272	8	3.586306409309437	0.0178013900663855	0.8549817680102494	0.9993645354536076	0.0			0.0	0.993545040631664	0.9986167944210708	101	953	1054	48	224
TOBG_MED-828.fna_42955	14363	7.812225858107638	0.9977024298544872	0.0194394060609632	8	2.7160982170063366	0.02266407555136	0.888881152962473	0.9989903943124344	0.0			0.0	0.9943604605623874	0.9985117882039634	37	338	375	19	72
TOBG_MED-828.fna_43594	57487	7.948979769339155	0.9950597526397272	0.0203312838603715	8	3.379451529124246	0.0140950031264762	0.8410249273748848	0.999105234724705	0.0			0.0	0.9931331182261934	0.9987796806486308	114	1577	1691	59	332
TOBG_MED-828.fna_43598	20658	7.680511182108626	0.9625810823893892	0.0203177723038001	8	3.996000601300239	0.0278030166735043	0.771613902604318	0.9988658721911402	0.0			0.0	0.9939146800501882	0.998745294855709	65	534	599	20	97
TOBG_MED-828.fna_46332	49964	8.31018333199904	0.9980586021935792	0.01891691869656	8	3.728021222689604	0.016678389897312	0.8433672244015691	0.999349579760814	0.0			0.0	0.9942332336608288	0.9988846172101192	111	1375	1486	47	243
TOBG_MED-828.fna_46502	19203	7.8143519241785135	0.9746393792636568	0.0185266305860698	8	3.635212054721728	0.0262335169360095	0.8292454304014998	0.998992287883717	0.0			0.0	0.9928409947249436	0.9980532529515196	77	457	534	31	114
TOBG_MED-828.fna_46912	17281	6.648747178982698	0.9162085527457902	0.0205328083277372	6	4.359303136289328	0.0331623425381761	0.6406457959608819	0.9971795074863232	0.0			0.0	0.995393370065938	0.9994580435371692	53	356	409	6	51
TOBG_MED-828.fna_47096	22877	7.53009572933514	0.988940857629934	0.0217099700551623	7	3.1389728770749703	0.0207537948368889	0.8260698518162346	0.9987047797602724	0.0			0.0	0.9913218329982008	0.9984125304265	58	639	697	30	164
TOBG_MED-828.fna_47135	36936	10.21529131470652	0.9968865063894304	0.0220347609322553	10	3.4624912511860755	0.0180164671036522	0.9482618583495775	0.9998790462396032	0.0			0.0	0.993775874375446	0.9989150606709494	74	1353	1427	38	218
TOBG_MED-828.fna_48796	14822	6.377209553366617	0.985899338820672	0.0188202960984298	6	2.9715969957430484	0.0244090657349941	0.7173121036297396	0.9964152840307792	0.0			0.0	0.9960496613995484	0.9995297215951844	49	297	346	5	42
TOBG_MED-828.fna_49053	23470	4.974265019173413	0.9652748189177672	0.0174821508760198	4	3.170932478834125	0.0206985394704684	0.4935662547933532	0.987627462892242	0.0			0.0	0.9936982044198897	0.9988777624309392	27	322	349	13	73
TOBG_MED-828.fna_50142	41049	8.170722794708762	0.9963945528514702	0.0166467443231645	8	3.4146964555036714	0.0168541208224242	0.8582182269970036	0.999264344211815	0.0			0.0	0.99525958727185	0.9990916574413126	67	865	932	32	167
TOBG_MED-828.fna_50216	44331	8.825494574902438	0.9914281202770072	0.0181249154274157	9	3.6042404140030464	0.0171184676482782	0.8852044844465499	0.9995873503828206	0.0			0.0	0.9959991845471688	0.9994648590795576	107	1144	1251	21	157
TOBG_MED-828.fna_51279	13959	7.099720610358908	0.9525037610143992	0.0160052186612107	7	4.225290905649595	0.0357639120266606	0.7159538648900351	0.998105979193782	0.0			0.0	0.9975985591354812	0.9995997598559136	14	231	245	4	24
TOBG_MED-828.fna_53501	11532	7.396462018730489	0.9830038154699964	0.0183148881242422	7	3.976751023591864	0.037033513364265	0.739247311827957	0.9985425631416124	0.0			0.0	0.9934310850439882	0.9991788856304984	16	255	271	7	56
TOBG_MED-828.fna_56046	12792	7.53807066916823	0.9965603502188868	0.0157660005586077	7	3.5876571160365778	0.0317218626198879	0.7984677923702314	0.9987138684968304	0.0			0.0	0.9947131388290582	0.9989230467985118	16	247	263	11	54
TOBG_MED-828.fna_79480	26251	8.201401851358044	0.9802674183840616	0.0180149289181695	8	3.5843327915769323	0.0221229822847718	0.849796198240067	0.999284005329702	0.0			0.0	0.9930966469428008	0.9988344988344988	71	676	747	26	154
TOBG_MED-828.fna_80284	13251	9.125499962266998	0.9974341559127612	0.0202435731184619	9	3.4627320770865238	0.0300822939682338	0.9147234171005962	0.9996833826043038	0.0			0.0	0.9940598960481808	0.999339988449798	29	408	437	8	72
TOBG_MED-828.fna_81227	22404	7.816193536868417	0.9904481342617388	0.0219943118531141	8	3.3139259502515155	0.0221406165458168	0.8364577753972505	0.9989939252370869	0.0			0.0	0.9915154749199572	0.9983991462113126	76	654	730	30	159
TOBG_MED-828.fna_82187	39249	9.349970699890443	0.9922036230222426	0.0178858991362046	9	3.997874548259756	0.0201799644382108	0.8819842543759077	0.9997403105666424	0.0			0.0	0.9944247046248952	0.9988733859086576	69	1061	1130	39	193
TOBG_MED-828.fna_82651	40040	8.441633366633367	0.9938311688311688	0.0229857037497227	8	3.276660407491068	0.0163753210133619	0.8869130869130869	0.9994208576540836	0.0			0.0	0.9916929488623564	0.9984793872493803	100	1309	1409	54	295
TOBG_MED-828.fna_90126	8623	7.587614519308826	0.9962889945494608	0.0220443820263358	8	3.031543113791787	0.0326482374036432	0.8334686304070509	0.9987689202147902	0.0			0.0	0.9901210518992626	0.997356337832197	34	259	293	19	71
TOBG_MED-828.fna_92319	17585	8.72971282342906	0.9964174011941996	0.0162809620906893	8	4.314362449608108	0.0325355228160725	0.821324992891669	0.9995509320849008	0.0			0.0	0.9954995499549956	0.9997230492279996	31	398	429	4	65
TOBG_MED-828.fna_93957	25952	6.687384401972873	0.9897503082614056	0.0226302543843146	6	3.765661652055209	0.0233756796489532	0.6810650431565968	0.997274110349611	0.0			0.0	0.9912305516265912	0.9983026874115984	46	621	667	30	155
TOBG_MED-828.fna_97903	43925	8.983494593056346	0.9976778599886168	0.0217432963690222	9	3.405192170551147	0.0162476548491538	0.916152532726238	0.9996410852725442	0.0			0.0	0.9926445007703396	0.9987575170220168	104	1456	1560	50	296
TOBG_MED-828.fna_99144	29470	8.027926705123855	0.9936206311503224	0.0166013704229607	8	3.287873557806568	0.0191528059291825	0.8541228367831694	0.999165484533035	0.0			0.0	0.993484565571491	0.9988876087561084	54	624	678	28	164
TOBG_MED-856.fna_104746	10527	2.7735347202431844	0.8128621639593426	0.0322281362092468	2	3.333524836900303	0.0324916684072615	0.1660492068015579	0.9136227681344876	0.0			0.0	0.9702517162471396	0.988558352402746	21	93	114	20	52
TOBG_MED-856.fna_106725	14265	1.0826498422712934	0.6189975464423414	0.0090616903757388	1	1.2112788049062082	0.0101419964190451	0.0177357167893445	0.6155647138584708	0.0			0.0	0.9960474308300395	1.0	0	3	3	0	1
