genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
TOBG_SP-216.fna	0.886911710686725	0.4841778000187087	0.0166752356776415	2629786	77	72	0	1.2185992061601496	0.0007536611337651	0.0165975482415679	0.5430325155121469	0.0	0.9715221774193548	0.9787848240469208		False					1243	926	891	918	14808	15807	0.9590416208989816	1809	33519
TOBG_SP-237.fna	3.8300530893686062	0.6758444274189914	0.0163884537052099	2773625	73	73	2	4.304413995333418	0.0025914109863343	0.3581936995808734	0.9660184272052188	0.0	0.9629620682539922	0.9719676495603904		False	896.0	21.985491071428573	0.3279226478573432	0.9304698876549696	36797	27850	29641	26566	66144	74685	0.9495338062986194	56207	156810
TOBG_SP-283.fna	2.080781507185778	0.524318032076996	0.0139608635545467	2147645	52	50	1	2.8328028282641364	0.001937712291262	0.1785150711593396	0.8407579760459449	0.0	0.9586944784251944	0.9646832052208344		False	3.0	20.0	0.703216374269006	0.8055555555555557	15836	13540	13336	6329	27772	31809	0.9425889506040994	19665	68257
TOBG_SP-293.fna	1.7117759627665394	0.601376459818843	0.0119953333129942	2111649	60	59	1	2.706179030804405	0.0018675974755872	0.083394541422367	0.7794207360783607	0.0018358879425234	0.9655934128336172	0.972703009653606		False	621.0	42.193236714975846	0.4117554247066696	0.9794193146866376	6059	4807	5233	3240	22553	26337	0.9445664292757944	8473	56666
TOBG_SP-2972.fna	1.294191399574513	0.0613547588323509	0.0213088736364802	1146920	24	24	0	9.43893806823497	0.0088321707864279	0.0377532870644857	0.6810659718283143	0.0108026853519995	0.9439491916859122	0.9593302540415704		False	5570.0	47.63339317773788	0.3072745985913359	0.9419426004238554	2427	1761	1678	2069	9304	13973	0.925412359838112	3747	45639
TOBG_SP-2983.fna	17.768074349036443	0.7530352866731578	0.0105043393546163	1428613	42	41	14	17.043386492669377	0.0143014246955974	0.6432938801480876	0.9999998464454026	0.0076920062648974	0.9509650518270588	0.9607243818945876		False	43289.0	37.49996534916492	0.5195161745108164	0.9805723303559288	45064	36095	39270	23892	155863	187067	0.9383824104549552	63162	396025
TOBG_SP-299.fna	1.3342846277732676	0.6576383102245079	0.0223845746003846	1677714	9	9	1	2.2010951437303587	0.0017002511635416	0.027030232804876	0.6921594504493904	0.0043731120657351	0.9748175262960592	0.98465236278639		False	679.0	61.50957290132548	0.2448457087621835	0.9076389263372904	1142	696	797	1258	13746	14724	0.957604043550538	2055	31286
TOBG_SP-30.fna	11.255191102335454	0.9267211142449122	0.0054230811337508	2631522	94	91	12	5.445184737959196	0.0033687291967757	0.8712414336646245	0.9999517123026674	0.0	0.9792680304498076	0.9833536224462868		False	259.0	12.482625482625483	0.6319089724585804	0.9885048081476654	47532	38165	38220	20929	187307	189078	0.976463707238548	59149	381748
TOBG_SP-3028.fna	3.322343228803767	0.1085605361891152	0.0111040414095547	1835621	36	34	0	15.715561029689235	0.0116222953566071	0.072528043642996	0.9467963923005164	0.0085988313868764	0.9836104976940526	0.9907762104345996		False	10543.0	51.50801479654747	0.419266864117946	0.97326035040063	2182	1228	1191	3612	37430	38082	0.967109751844057	4803	78575
TOBG_SP-3068.fna	1.0916702245396583	0.054721260120735	0.015208242742553	1562263	26	23	0	11.69735496225732	0.0093742108145395	0.0315491053683022	0.6186145777648591	0.011233730684353	0.96236406427528	0.9744765460152572		False	6433.0	56.84517332504275	0.4469847029464469	0.9374256208746516	1855	1258	1212	1627	10638	13240	0.9280065032192004	2839	32756
TOBG_SP-3966.fna	1.6621680943977348	0.6895293159408128	0.017808378327471	2268868	78	78	1	2.4094027327475533	0.0016051036059793	0.0583189502430286	0.7695437933304552	0.0020212574074679	0.9704273039193458	0.9803276954004746		False	2735.0	37.644241316270566	0.2104755627955114	0.9490518747135108	3913	2603	3045	3727	23623	27138	0.9574978587573192	6772	56953
TOBG_SP-4288.fna	4.182246950882494	0.8593498858367714	0.0081802126571501	1574062	20	18	4	5.10052365762333	0.0040705819576495	0.3573861766563198	0.9751009108780714	0.0008940114716957	0.9772286098252948	0.9826130392428736		False	4828.0	41.750621375310686	0.3900015671948035	0.9326935753413534	12810	9781	9631	6927	40418	41197	0.9597180014744132	16558	84959
TOBG_SP-78.fna	4.7651510560116	0.2431986073980296	0.0090461752034906	1781988	45	36	0	24.182575915832118	0.018161419254999	0.1440251000567905	0.9851183799690876	0.0129826839720676	0.952823094396671	0.9595014241129004		False	19837.0	56.69612340575692	0.3893551850301951	0.8855521355608494	12108	10394	10298	4792	51907	62732	0.9388344006515958	15090	169294
TOBG_SP-98.fna	2.5556692150738862	0.3740122705338198	0.0172423332867086	2556368	66	66	0	4.892832753436141	0.0030681241646578	0.1995096167687907	0.895299974432738	0.0072872253553932	0.9627465589584722	0.9707285988784754		False	2897.0	40.2840869865378	0.2221754810065265	0.932808251014498	19000	14929	16039	15662	40851	45247	0.9508805469474462	31701	95105
