reference,querry,ani,alignment_coverage,primary_cluster
TOBG_EAC-707.fna,TOBG_NP-140.fna,0.986552,0.8440046565774156,142
TOBG_NAT-201.fna,TOBG_NP-140.fna,0.9917940000000001,0.8855614973262033,142
TOBG_NP-140.fna,TOBG_NP-140.fna,1.0,0.9922480620155039,142
TOBG_SAT-1611.fna,TOBG_NP-140.fna,0.9893000000000001,0.9021084337349398,142
TOBG_CPC-81.fna,TOBG_SAT-1611.fna,0.989341,0.6790123456790124,142
TOBG_EAC-707.fna,TOBG_SAT-1611.fna,0.99222,0.670547147846333,142
TOBG_NAT-201.fna,TOBG_SAT-1611.fna,0.987209,0.5946524064171123,142
TOBG_NP-140.fna,TOBG_SAT-1611.fna,0.988744,0.5823643410852714,142
TOBG_SAT-1611.fna,TOBG_SAT-1611.fna,1.0,0.9924698795180723,142
TOBG_CPC-85.fna,TOBG_CPC-85.fna,1.0,0.9885764499121266,107
TOBG_CPC-86.fna,TOBG_CPC-86.fna,1.0,0.9957446808510638,111
TOBG_CPC-8.fna,TOBG_CPC-8.fna,1.0,0.9960132890365448,364
TOBG_NP-96.fna,TOBG_CPC-8.fna,0.92482,0.8017928286852589,364
TOBG_SAT-109.fna,TOBG_CPC-8.fna,0.927858,0.7770315648085964,364
TOBG_SP-269.fna,TOBG_CPC-8.fna,0.973939,0.8686868686868687,364
TOBG_CPC-8.fna,TOBG_NP-96.fna,0.924524,0.5322259136212625,364
TOBG_NP-96.fna,TOBG_NP-96.fna,1.0,0.9731075697211156,364
TOBG_SAT-109.fna,TOBG_NP-96.fna,0.9863890000000001,0.5708529214237743,364
TOBG_SP-269.fna,TOBG_NP-96.fna,0.921114,0.592929292929293,364
TOBG_CPC-8.fna,TOBG_SAT-109.fna,0.926718,0.7740863787375415,364
TOBG_NP-96.fna,TOBG_SAT-109.fna,0.9877079999999999,0.8635458167330677,364
TOBG_SAT-109.fna,TOBG_SAT-109.fna,1.0,0.9785090664875755,364
TOBG_SP-269.fna,TOBG_SAT-109.fna,0.9244070000000001,0.8363636363636363,364
TOBG_CPC-8.fna,TOBG_SP-269.fna,0.973712,0.5767441860465117,364
TOBG_NP-96.fna,TOBG_SP-269.fna,0.9223,0.5966135458167331,364
TOBG_SAT-109.fna,TOBG_SP-269.fna,0.924212,0.5621222296843519,364
TOBG_SP-269.fna,TOBG_SP-269.fna,1.0,0.996969696969697,364
TOBG_CPC-95.fna,TOBG_CPC-95.fna,1.0,0.952416918429003,368
TOBG_NP-94.fna,TOBG_CPC-95.fna,0.97709,0.9143700787401575,368
TOBG_SP-60.fna,TOBG_CPC-95.fna,0.989802,0.9215086646279307,368
TOBG_CPC-95.fna,TOBG_NP-94.fna,0.9769589999999999,0.7009063444108762,368
TOBG_NP-94.fna,TOBG_NP-94.fna,1.0,0.9911417322834646,368
TOBG_SP-60.fna,TOBG_NP-94.fna,0.979071,0.7726809378185525,368
TOBG_CPC-95.fna,TOBG_SP-60.fna,0.989225,0.6842900302114804,368
TOBG_NP-94.fna,TOBG_SP-60.fna,0.9793890000000001,0.75,368
TOBG_SP-60.fna,TOBG_SP-60.fna,1.0,0.9908256880733946,368
TOBG_CPC-96.fna,TOBG_CPC-96.fna,1.0,0.9908906882591093,98
TOBG_CPC-97.fna,TOBG_CPC-97.fna,1.0,0.9905482041587902,840
TOBG_MED-596.fna,TOBG_CPC-97.fna,0.9389759999999999,0.8180272108843537,840
TOBG_CPC-97.fna,TOBG_MED-596.fna,0.9396129999999999,0.8998109640831758,840
TOBG_MED-596.fna,TOBG_MED-596.fna,1.0,0.9931972789115646,840
TOBG_CPC-98.fna,TOBG_CPC-98.fna,1.0,0.9910952804986642,685
TOBG_SP-149.fna,TOBG_CPC-98.fna,0.998357,0.9141886151231946,685
TOBG_CPC-98.fna,TOBG_SP-149.fna,0.9987739999999999,0.9661620658949243,685
TOBG_SP-149.fna,TOBG_SP-149.fna,1.0,0.9991503823279524,685
TOBG_CPC-9.fna,TOBG_CPC-9.fna,1.0,0.9943181818181818,715
TOBG_EAC-102.fna,TOBG_EAC-102.fna,1.0,0.997078870496592,382
TOBG_IN-9.fna,TOBG_EAC-102.fna,0.9957699999999999,0.7892518440463646,382
TOBG_EAC-102.fna,TOBG_IN-9.fna,0.994268,0.7088607594936709,382
TOBG_IN-9.fna,TOBG_IN-9.fna,1.0,0.9905163329820864,382
TOBG_EAC-103.fna,TOBG_EAC-103.fna,1.0,0.9894625922023182,143
TOBG_EAC-107.fna,TOBG_EAC-107.fna,1.0,0.991869918699187,520
TOBG_RS-406.fna,TOBG_EAC-107.fna,0.987323,0.805111821086262,520
TOBG_EAC-107.fna,TOBG_RS-406.fna,0.986711,0.8178861788617886,520
TOBG_RS-406.fna,TOBG_RS-406.fna,1.0,0.9904153354632588,520
TOBG_EAC-108.fna,TOBG_EAC-108.fna,1.0,0.9977827050997783,752
TOBG_EAC-109.fna,TOBG_EAC-109.fna,1.0,0.9958419958419958,753
TOBG_EAC-10.fna,TOBG_EAC-10.fna,1.0,0.9905660377358491,560
TOBG_RS-819.fna,TOBG_EAC-10.fna,0.982915,0.8677494199535963,560
TOBG_SP-3044.fna,TOBG_EAC-10.fna,0.88048,0.781491002570694,560
TOBG_EAC-10.fna,TOBG_RS-819.fna,0.981767,0.8985849056603774,560
TOBG_RS-819.fna,TOBG_RS-819.fna,1.0,0.9953596287703016,560
TOBG_SP-3044.fna,TOBG_RS-819.fna,0.87952,0.7892030848329049,560
TOBG_EAC-10.fna,TOBG_SP-3044.fna,0.881807,0.7382075471698113,560
TOBG_RS-819.fna,TOBG_SP-3044.fna,0.881181,0.7053364269141531,560
TOBG_SP-3044.fna,TOBG_SP-3044.fna,1.0,0.974293059125964,560
TOBG_EAC-117.fna,TOBG_EAC-117.fna,1.0,0.9979035639412998,809
TOBG_EAC-11.fna,TOBG_EAC-11.fna,1.0,0.9968944099378882,797
TOBG_MED-829.fna,TOBG_EAC-11.fna,0.908854,0.7484143763213531,797
TOBG_EAC-11.fna,TOBG_MED-829.fna,0.9089790000000001,0.5496894409937888,797
TOBG_MED-829.fna,TOBG_MED-829.fna,1.0,0.9788583509513742,797
TOBG_EAC-13.fna,TOBG_EAC-13.fna,1.0,0.9914346895074947,925
TOBG_EAC-16.fna,TOBG_EAC-16.fna,1.0,0.9929292929292929,262
TOBG_EAC-1785.fna,TOBG_EAC-1785.fna,1.0,0.9925742574257426,874
TOBG_SAT-201.fna,TOBG_EAC-1785.fna,0.98001,0.8307692307692308,874
TOBG_EAC-1785.fna,TOBG_SAT-201.fna,0.9801479999999999,0.7970297029702971,874
TOBG_SAT-201.fna,TOBG_SAT-201.fna,1.0,0.9974358974358974,874
TOBG_EAC-17.fna,TOBG_EAC-17.fna,1.0,0.9914841849148418,298
TOBG_SAT-98.fna,TOBG_EAC-17.fna,0.997021,0.8983585858585859,298
TOBG_EAC-17.fna,TOBG_SAT-98.fna,0.9978629999999999,0.8753041362530414,298
TOBG_SAT-98.fna,TOBG_SAT-98.fna,1.0,0.9968434343434344,298
TOBG_EAC-2011.fna,TOBG_EAC-2011.fna,1.0,0.9772151898734177,837
TOBG_SAT-221.fna,TOBG_EAC-2011.fna,0.984812,0.7660944206008584,837
TOBG_SP-344.fna,TOBG_EAC-2011.fna,0.960625,0.7468354430379747,837
TOBG_EAC-2011.fna,TOBG_SAT-221.fna,0.986155,0.8911392405063291,837
TOBG_SAT-221.fna,TOBG_SAT-221.fna,1.0,0.9892703862660944,837
TOBG_SP-344.fna,TOBG_SAT-221.fna,0.961745,0.9282700421940928,837
TOBG_EAC-2011.fna,TOBG_SP-344.fna,0.9614619999999999,0.9113924050632911,837
TOBG_SAT-221.fna,TOBG_SP-344.fna,0.962341,0.9527896995708155,837
TOBG_SP-344.fna,TOBG_SP-344.fna,1.0,1.0,837
TOBG_EAC-2021.fna,TOBG_EAC-2021.fna,1.0,0.986404833836858,6
TOBG_NAT-206.fna,TOBG_EAC-2021.fna,0.9822719999999999,0.6452554744525547,6
TOBG_SAT-1448.fna,TOBG_EAC-2021.fna,0.984887,0.8134057971014492,6
TOBG_EAC-2021.fna,TOBG_NAT-206.fna,0.980561,0.6722054380664653,6
TOBG_NAT-206.fna,TOBG_NAT-206.fna,1.0,0.9897810218978103,6
TOBG_SAT-1448.fna,TOBG_NAT-206.fna,0.976617,0.697463768115942,6
TOBG_EAC-2021.fna,TOBG_SAT-1448.fna,0.9848220000000001,0.6676737160120846,6
TOBG_NAT-206.fna,TOBG_SAT-1448.fna,0.9786509999999999,0.5664233576642336,6
TOBG_SAT-1448.fna,TOBG_SAT-1448.fna,1.0,0.9963768115942029,6
TOBG_EAC-20.fna,TOBG_EAC-20.fna,1.0,0.9990850869167429,579
TOBG_IN-12.fna,TOBG_EAC-20.fna,0.9812000000000001,0.9144329896907216,579
TOBG_NP-92.fna,TOBG_EAC-20.fna,0.9823770000000001,0.9307535641547862,579
TOBG_EAC-20.fna,TOBG_IN-12.fna,0.981371,0.8005489478499542,579
TOBG_IN-12.fna,TOBG_IN-12.fna,1.0,0.9948453608247423,579
TOBG_NP-92.fna,TOBG_IN-12.fna,0.9988549999999999,0.8879837067209776,579
TOBG_EAC-20.fna,TOBG_NP-92.fna,0.982196,0.8334858188472095,579
TOBG_IN-12.fna,TOBG_NP-92.fna,0.999292,0.8958762886597939,579
TOBG_NP-92.fna,TOBG_NP-92.fna,1.0,0.9918533604887984,579
TOBG_EAC-21.fna,TOBG_EAC-21.fna,1.0,0.9805475504322767,915
TOBG_IN-18.fna,TOBG_EAC-21.fna,0.911319,0.787857641311933,915
TOBG_SAT-9.fna,TOBG_EAC-21.fna,0.9130809999999999,0.7255639097744361,915
TOBG_SP-123.fna,TOBG_EAC-21.fna,0.911713,0.8270192994996426,915
TOBG_EAC-21.fna,TOBG_IN-18.fna,0.91194,0.8047550432276657,915
TOBG_IN-18.fna,TOBG_IN-18.fna,1.0,0.9839497557571528,915
TOBG_SAT-9.fna,TOBG_IN-18.fna,0.9974190000000001,0.8446115288220551,915
TOBG_SP-123.fna,TOBG_IN-18.fna,0.998698,0.9077912794853467,915
TOBG_EAC-21.fna,TOBG_SAT-9.fna,0.912517,0.8306916426512968,915
TOBG_IN-18.fna,TOBG_SAT-9.fna,0.9978530000000001,0.942079553384508,915
TOBG_SAT-9.fna,TOBG_SAT-9.fna,1.0,0.9298245614035088,915
TOBG_SP-123.fna,TOBG_SAT-9.fna,0.997137,0.9406719085060757,915
TOBG_EAC-21.fna,TOBG_SP-123.fna,0.911918,0.8249279538904899,915
TOBG_IN-18.fna,TOBG_SP-123.fna,0.999018,0.892533147243545,915
TOBG_SAT-9.fna,TOBG_SP-123.fna,0.99713,0.8289473684210527,915
TOBG_SP-123.fna,TOBG_SP-123.fna,1.0,1.0,915
TOBG_EAC-27.fna,TOBG_EAC-27.fna,0.999999,0.9868073878627969,449
TOBG_NAT-69.fna,TOBG_EAC-27.fna,0.96809,0.6272899557801642,449
TOBG_SAT-14.fna,TOBG_EAC-27.fna,0.96878,0.637914691943128,449
TOBG_EAC-27.fna,TOBG_NAT-69.fna,0.970043,0.8786279683377308,449
TOBG_NAT-69.fna,TOBG_NAT-69.fna,1.0,0.9943145925457991,449
TOBG_SAT-14.fna,TOBG_NAT-69.fna,0.983537,0.8132701421800947,449
TOBG_EAC-27.fna,TOBG_SAT-14.fna,0.970578,0.5813544415127528,449
TOBG_NAT-69.fna,TOBG_SAT-14.fna,0.981519,0.5375868603916614,449
TOBG_SAT-14.fna,TOBG_SAT-14.fna,1.0,0.985781990521327,449
TOBG_EAC-29.fna,TOBG_EAC-29.fna,1.0,0.9940577249575552,988
TOBG_EAC-2.fna,TOBG_EAC-2.fna,1.0,0.9836448598130841,221
TOBG_IN-20.fna,TOBG_EAC-2.fna,0.993388,0.7621359223300971,221
TOBG_NP-26.fna,TOBG_EAC-2.fna,0.995315,0.7793667007150153,221
TOBG_EAC-2.fna,TOBG_IN-20.fna,0.9950199999999999,0.9100467289719626,221
TOBG_IN-20.fna,TOBG_IN-20.fna,1.0,0.9970873786407767,221
TOBG_NP-26.fna,TOBG_IN-20.fna,0.9984489999999999,0.958120531154239,221
TOBG_EAC-2.fna,TOBG_NP-26.fna,0.9963460000000001,0.9042056074766355,221
TOBG_IN-20.fna,TOBG_NP-26.fna,0.998421,0.9097087378640777,221
TOBG_NP-26.fna,TOBG_NP-26.fna,1.0,0.9969356486210419,221
TOBG_EAC-30.fna,TOBG_EAC-30.fna,1.0,0.9981447124304267,541
TOBG_EAC-32.fna,TOBG_EAC-32.fna,0.999999,0.9932885906040269,961
TOBG_EAC-33.fna,TOBG_EAC-33.fna,1.0,0.9947735191637631,651
TOBG_EAC-34.fna,TOBG_EAC-34.fna,1.0,0.977924944812362,828
TOBG_RS-453.fna,TOBG_EAC-34.fna,0.968999,0.793010752688172,828
TOBG_SAT-220.fna,TOBG_EAC-34.fna,0.9836199999999999,0.8576158940397351,828
TOBG_SP-69.fna,TOBG_EAC-34.fna,0.9676359999999999,0.7895927601809954,828
TOBG_EAC-34.fna,TOBG_RS-453.fna,0.967889,0.6379690949227373,828
TOBG_RS-453.fna,TOBG_RS-453.fna,1.0,0.978494623655914,828
TOBG_SAT-220.fna,TOBG_RS-453.fna,0.961313,0.7450331125827815,828
TOBG_SP-69.fna,TOBG_RS-453.fna,0.960125,0.6764705882352942,828
TOBG_EAC-34.fna,TOBG_SAT-220.fna,0.983462,0.565121412803532,828
TOBG_RS-453.fna,TOBG_SAT-220.fna,0.961221,0.6075268817204301,828
TOBG_SAT-220.fna,TOBG_SAT-220.fna,1.0,0.9900662251655629,828
TOBG_SP-69.fna,TOBG_SAT-220.fna,0.972174,0.6199095022624435,828
TOBG_EAC-34.fna,TOBG_SP-69.fna,0.9684569999999999,0.7748344370860927,828
TOBG_RS-453.fna,TOBG_SP-69.fna,0.9618389999999999,0.8225806451612904,828
TOBG_SAT-220.fna,TOBG_SP-69.fna,0.972915,0.9105960264900662,828
TOBG_SP-69.fna,TOBG_SP-69.fna,0.999999,0.997737556561086,828
TOBG_EAC-35.fna,TOBG_EAC-35.fna,1.0,0.9903846153846154,547
TOBG_NAT-71.fna,TOBG_EAC-35.fna,0.98221,0.7683352735739232,547
TOBG_SAT-1614.fna,TOBG_EAC-35.fna,0.9804,0.8218181818181818,547
TOBG_EAC-35.fna,TOBG_NAT-71.fna,0.983398,0.8983516483516484,547
TOBG_NAT-71.fna,TOBG_NAT-71.fna,1.0,0.9965075669383003,547
TOBG_SAT-1614.fna,TOBG_NAT-71.fna,0.981388,0.8424242424242424,547
TOBG_EAC-35.fna,TOBG_SAT-1614.fna,0.9815260000000001,0.9258241758241759,547
TOBG_NAT-71.fna,TOBG_SAT-1614.fna,0.981386,0.8020954598370198,547
TOBG_SAT-1614.fna,TOBG_SAT-1614.fna,1.0,0.9975757575757576,547
TOBG_EAC-36.fna,TOBG_EAC-36.fna,1.0,0.9904679376083189,197
TOBG_EAC-39.fna,TOBG_EAC-39.fna,1.0,0.9940334128878282,580
TOBG_IN-5.fna,TOBG_EAC-39.fna,0.99954,0.9339805825242719,580
TOBG_SAT-6.fna,TOBG_EAC-39.fna,0.999494,0.9577464788732394,580
TOBG_SP-2.fna,TOBG_EAC-39.fna,0.9875849999999999,0.8658301158301158,580
TOBG_EAC-39.fna,TOBG_IN-5.fna,0.9995999999999999,0.5757756563245824,580
TOBG_IN-5.fna,TOBG_IN-5.fna,1.0,0.9757281553398058,580
TOBG_SAT-6.fna,TOBG_IN-5.fna,0.999268,0.9758551307847082,580
TOBG_SP-2.fna,TOBG_IN-5.fna,0.9866849999999999,0.8822393822393823,580
TOBG_EAC-39.fna,TOBG_SAT-6.fna,0.999175,0.5721957040572793,580
TOBG_IN-5.fna,TOBG_SAT-6.fna,0.9992740000000001,0.9427184466019417,580
TOBG_SAT-6.fna,TOBG_SAT-6.fna,1.0,0.9899396378269618,580
TOBG_SP-2.fna,TOBG_SAT-6.fna,0.987092,0.8774131274131274,580
TOBG_EAC-39.fna,TOBG_SP-2.fna,0.987255,0.5381861575178998,580
TOBG_IN-5.fna,TOBG_SP-2.fna,0.9874550000000001,0.8883495145631068,580
TOBG_SAT-6.fna,TOBG_SP-2.fna,0.987255,0.9144869215291751,580
TOBG_SP-2.fna,TOBG_SP-2.fna,1.0,0.9980694980694981,580
TOBG_EAC-41.fna,TOBG_EAC-41.fna,1.0,0.9984825493171472,366
TOBG_NP-12.fna,TOBG_EAC-41.fna,0.98493,0.8195004029008863,366
TOBG_SP-32.fna,TOBG_EAC-41.fna,0.99464,0.8592692828146143,366
TOBG_EAC-41.fna,TOBG_NP-12.fna,0.983744,0.7640364188163885,366
TOBG_NP-12.fna,TOBG_NP-12.fna,1.0,0.9879129734085415,366
TOBG_SP-32.fna,TOBG_NP-12.fna,0.978503,0.7523680649526387,366
TOBG_EAC-41.fna,TOBG_SP-32.fna,0.994692,0.9742033383915023,366
TOBG_NP-12.fna,TOBG_SP-32.fna,0.979506,0.9057211925866236,366
TOBG_SP-32.fna,TOBG_SP-32.fna,1.0,0.9952638700947226,366
TOBG_EAC-42.fna,TOBG_EAC-42.fna,1.0,0.9915966386554622,415
TOBG_SAT-91.fna,TOBG_EAC-42.fna,0.993937,0.8362156663275687,415
TOBG_EAC-42.fna,TOBG_SAT-91.fna,0.993869,0.6974789915966386,415
TOBG_SAT-91.fna,TOBG_SAT-91.fna,1.0,0.9969481180061037,415
TOBG_EAC-43.fna,TOBG_EAC-43.fna,1.0,0.9898305084745763,101
TOBG_SP-184.fna,TOBG_EAC-43.fna,0.9991639999999999,0.8478964401294499,101
TOBG_EAC-43.fna,TOBG_SP-184.fna,0.999565,0.5152542372881356,101
TOBG_SP-184.fna,TOBG_SP-184.fna,1.0,0.9490291262135923,101
TOBG_EAC-46.fna,TOBG_EAC-46.fna,1.0,0.992462311557789,754
TOBG_EAC-47.fna,TOBG_EAC-47.fna,1.0,0.9919028340080972,340
TOBG_SAT-35.fna,TOBG_EAC-47.fna,0.944413,0.8813278008298755,340
TOBG_SP-3048.fna,TOBG_EAC-47.fna,0.943468,0.8685185185185185,340
TOBG_EAC-47.fna,TOBG_SAT-35.fna,0.945608,0.8477732793522267,340
TOBG_SAT-35.fna,TOBG_SAT-35.fna,1.0,0.9991701244813278,340
TOBG_SP-3048.fna,TOBG_SAT-35.fna,0.999262,0.9629629629629629,340
TOBG_EAC-47.fna,TOBG_SP-3048.fna,0.943713,0.7506072874493928,340
TOBG_SAT-35.fna,TOBG_SP-3048.fna,0.998898,0.8630705394190872,340
TOBG_SP-3048.fna,TOBG_SP-3048.fna,1.0,0.987037037037037,340
TOBG_EAC-48.fna,TOBG_EAC-48.fna,1.0,0.9864724245577523,254
TOBG_SAT-4.fna,TOBG_EAC-48.fna,0.9831019999999999,0.6429130775254502,254
TOBG_EAC-48.fna,TOBG_SAT-4.fna,0.9847450000000001,0.8657648283038502,254
TOBG_SAT-4.fna,TOBG_SAT-4.fna,1.0,0.9976507439310884,254
TOBG_EAC-49.fna,TOBG_EAC-49.fna,1.0,0.9976415094339622,171
TOBG_IN-7.fna,TOBG_EAC-49.fna,0.9816030000000001,0.6495901639344263,171
TOBG_SAT-20.fna,TOBG_EAC-49.fna,0.999253,0.8495726495726496,171
TOBG_EAC-49.fna,TOBG_IN-7.fna,0.982921,0.7437106918238994,171
TOBG_IN-7.fna,TOBG_IN-7.fna,1.0,0.9931693989071039,171
TOBG_SAT-20.fna,TOBG_IN-7.fna,0.9821880000000001,0.7376068376068377,171
TOBG_EAC-49.fna,TOBG_SAT-20.fna,0.9987550000000001,0.7838050314465409,171
TOBG_IN-7.fna,TOBG_SAT-20.fna,0.980006,0.5922131147540983,171
TOBG_SAT-20.fna,TOBG_SAT-20.fna,1.0,0.9948717948717949,171
TOBG_EAC-4.fna,TOBG_EAC-4.fna,1.0,0.9908256880733946,759
TOBG_SAT-19.fna,TOBG_EAC-4.fna,0.983897,0.6545454545454545,759
TOBG_EAC-4.fna,TOBG_SAT-19.fna,0.984323,0.6559633027522935,759
TOBG_SAT-19.fna,TOBG_SAT-19.fna,1.0,0.9886363636363636,759
TOBG_EAC-50.fna,TOBG_EAC-50.fna,1.0,0.9954233409610984,362
TOBG_EAC-51.fna,TOBG_EAC-51.fna,1.0,0.986822840409956,743
TOBG_SAT-49.fna,TOBG_EAC-51.fna,0.995675,0.6369107321965898,743
TOBG_SP-76.fna,TOBG_EAC-51.fna,0.995328,0.6225839267548321,743
TOBG_EAC-51.fna,TOBG_SAT-49.fna,0.9978149999999999,0.9341142020497804,743
TOBG_SAT-49.fna,TOBG_SAT-49.fna,1.0,0.9969909729187563,743
TOBG_SP-76.fna,TOBG_SAT-49.fna,0.997713,0.9511698880976602,743
TOBG_EAC-51.fna,TOBG_SP-76.fna,0.997358,0.9048316251830161,743
TOBG_SAT-49.fna,TOBG_SP-76.fna,0.9979389999999999,0.9327983951855566,743
TOBG_SP-76.fna,TOBG_SP-76.fna,1.0,0.9928789420142421,743
TOBG_EAC-52.fna,TOBG_EAC-52.fna,1.0,0.998472116119175,958
TOBG_EAC-56.fna,TOBG_EAC-56.fna,1.0,0.9835255354200988,251
TOBG_EAC-58.fna,TOBG_EAC-58.fna,1.0,0.9967023907666942,346
TOBG_EAC-60.fna,TOBG_EAC-60.fna,1.0,0.9911684782608695,275
TOBG_EAC-623.fna,TOBG_EAC-623.fna,1.0,0.9846350832266325,352
TOBG_RS-465.fna,TOBG_EAC-623.fna,0.978592,0.7125,352
TOBG_EAC-623.fna,TOBG_RS-465.fna,0.9780719999999999,0.795134443021767,352
TOBG_RS-465.fna,TOBG_RS-465.fna,1.0,0.9852272727272727,352
TOBG_EAC-624.fna,TOBG_EAC-624.fna,1.0,0.9916317991631799,773
TOBG_RS-389.fna,TOBG_EAC-624.fna,0.977643,0.7838983050847458,773
TOBG_SP-243.fna,TOBG_EAC-624.fna,0.971994,0.7325581395348837,773
TOBG_EAC-624.fna,TOBG_RS-389.fna,0.9776269999999999,0.7719665271966527,773
TOBG_RS-389.fna,TOBG_RS-389.fna,1.0,0.9872881355932204,773
TOBG_SP-243.fna,TOBG_RS-389.fna,0.970765,0.6957364341085271,773
TOBG_EAC-624.fna,TOBG_SP-243.fna,0.972725,0.7866108786610879,773
TOBG_RS-389.fna,TOBG_SP-243.fna,0.970677,0.777542372881356,773
TOBG_SP-243.fna,TOBG_SP-243.fna,1.0,0.9922480620155039,773
TOBG_EAC-625.fna,TOBG_EAC-625.fna,1.0,0.98661800486618,551
TOBG_NAT-284.fna,TOBG_EAC-625.fna,0.987278,0.7106227106227107,551
TOBG_EAC-625.fna,TOBG_NAT-284.fna,0.988268,0.7201946472019465,551
TOBG_NAT-284.fna,TOBG_NAT-284.fna,1.0,0.9987789987789988,551
TOBG_EAC-627.fna,TOBG_EAC-627.fna,1.0,0.9933774834437086,410
TOBG_NAT-575.fna,TOBG_EAC-627.fna,0.986178,0.8680124223602484,410
TOBG_EAC-627.fna,TOBG_NAT-575.fna,0.985093,0.608167770419426,410
TOBG_NAT-575.fna,TOBG_NAT-575.fna,1.0,0.9891304347826086,410
TOBG_EAC-62.fna,TOBG_EAC-62.fna,1.0,1.0,956
TOBG_IN-10.fna,TOBG_EAC-62.fna,0.999849,0.9816933638443935,956
TOBG_SAT-117.fna,TOBG_EAC-62.fna,0.999888,0.9748858447488584,956
TOBG_EAC-62.fna,TOBG_IN-10.fna,0.9998609999999999,0.9961270333075135,956
TOBG_IN-10.fna,TOBG_IN-10.fna,1.0,0.9900839054157132,956
TOBG_SAT-117.fna,TOBG_IN-10.fna,0.999959,0.9794520547945206,956
TOBG_EAC-62.fna,TOBG_SAT-117.fna,0.999886,0.9938032532920217,956
TOBG_IN-10.fna,TOBG_SAT-117.fna,0.999921,0.9832189168573608,956
TOBG_SAT-117.fna,TOBG_SAT-117.fna,1.0,0.982496194824962,956
TOBG_EAC-631.fna,TOBG_EAC-631.fna,1.0,0.9963031423290203,209
TOBG_EAC-634.fna,TOBG_EAC-634.fna,1.0,0.9888888888888889,222
TOBG_SAT-7.fna,TOBG_EAC-634.fna,0.971255,0.7433392539964476,222
TOBG_EAC-634.fna,TOBG_SAT-7.fna,0.9724240000000001,0.8505050505050505,222
TOBG_SAT-7.fna,TOBG_SAT-7.fna,1.0,0.9875666074600356,222
TOBG_EAC-635.fna,TOBG_EAC-635.fna,1.0,0.9864864864864865,58
TOBG_NP-105.fna,TOBG_EAC-635.fna,0.974731,0.7557959814528593,58
TOBG_EAC-635.fna,TOBG_NP-105.fna,0.9746290000000001,0.6459459459459459,58
TOBG_NP-105.fna,TOBG_NP-105.fna,1.0,0.9938176197836167,58
TOBG_EAC-63.fna,TOBG_EAC-63.fna,1.0,0.996042216358839,11
TOBG_IN-13.fna,TOBG_EAC-63.fna,0.9988849999999999,0.9165613147914032,11
TOBG_SP-3018.fna,TOBG_EAC-63.fna,0.9978619999999999,0.9390243902439024,11
TOBG_EAC-63.fna,TOBG_IN-13.fna,0.9990000000000001,0.9551451187335093,11
TOBG_IN-13.fna,TOBG_IN-13.fna,1.0,0.9766118836915297,11
TOBG_SP-3018.fna,TOBG_IN-13.fna,0.998966,0.9451219512195121,11
TOBG_EAC-63.fna,TOBG_SP-3018.fna,0.996356,0.7110817941952506,11
TOBG_IN-13.fna,TOBG_SP-3018.fna,0.997914,0.6845764854614412,11
TOBG_SP-3018.fna,TOBG_SP-3018.fna,1.0,0.9817073170731707,11
TOBG_EAC-645.fna,TOBG_EAC-645.fna,1.0,0.9862778730703259,240
TOBG_SP-169.fna,TOBG_EAC-645.fna,0.997204,0.9335205992509363,240
TOBG_EAC-645.fna,TOBG_SP-169.fna,0.9967910000000001,0.8550600343053173,240
TOBG_SP-169.fna,TOBG_SP-169.fna,1.0,0.9990636704119851,240
TOBG_EAC-647.fna,TOBG_EAC-647.fna,1.0,0.9886714727085479,124
TOBG_EAC-649.fna,TOBG_EAC-649.fna,1.0,0.9881796690307328,791
TOBG_MED-746.fna,TOBG_EAC-649.fna,0.934977,0.6934579439252336,791
TOBG_RS-816.fna,TOBG_EAC-649.fna,0.980123,0.6764705882352942,791
TOBG_EAC-649.fna,TOBG_MED-746.fna,0.9357840000000001,0.8865248226950354,791
TOBG_MED-746.fna,TOBG_MED-746.fna,1.0,0.9887850467289719,791
TOBG_RS-816.fna,TOBG_MED-746.fna,0.940571,0.8190045248868778,791
TOBG_EAC-649.fna,TOBG_RS-816.fna,0.97709,0.7328605200945626,791
TOBG_MED-746.fna,TOBG_RS-816.fna,0.9401189999999999,0.6654205607476635,791
TOBG_RS-816.fna,TOBG_RS-816.fna,1.0,0.995475113122172,791
TOBG_EAC-650.fna,TOBG_EAC-650.fna,1.0,0.9947089947089947,642
TOBG_NAT-136.fna,TOBG_EAC-650.fna,0.963296,0.8296460176991151,642
TOBG_RS-341.fna,TOBG_EAC-650.fna,0.980661,0.8577494692144374,642
TOBG_EAC-650.fna,TOBG_NAT-136.fna,0.963589,0.6754850088183422,642
TOBG_NAT-136.fna,TOBG_NAT-136.fna,1.0,0.995575221238938,642
TOBG_RS-341.fna,TOBG_NAT-136.fna,0.9651850000000001,0.7006369426751592,642
TOBG_EAC-650.fna,TOBG_RS-341.fna,0.980822,0.7054673721340388,642
TOBG_NAT-136.fna,TOBG_RS-341.fna,0.9650620000000001,0.7389380530973452,642
TOBG_RS-341.fna,TOBG_RS-341.fna,1.0,0.9851380042462845,642
TOBG_EAC-654.fna,TOBG_EAC-654.fna,1.0,0.9891500904159132,465
TOBG_EAC-657.fna,TOBG_EAC-657.fna,1.0,0.9957386363636364,851
TOBG_EAC-66.fna,TOBG_EAC-66.fna,1.0,0.9701492537313433,717
